"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","Score unique EF - Agriculture","Score unique EF - Transformation","Score unique EF - Emballage","Score unique EF - Transport","Score unique EF - Supermarché et distribution","Score unique EF - Consommation","Changement climatique - Agriculture","Changement climatique - Transformation","Changement climatique - Emballage","Changement climatique - Transport","Changement climatique - Supermarché et distribution","Changement climatique - Consommation","Appauvrissement de la couche d'ozone - Agriculture","Appauvrissement de la couche d'ozone - Transformation","Appauvrissement de la couche d'ozone - Emballage","Appauvrissement de la couche d'ozone - Transport","Appauvrissement de la couche d'ozone - Supermarché et distribution","Appauvrissement de la couche d'ozone - Consommation","Rayonnements ionisants - Agriculture","Rayonnements ionisants - Transformation","Rayonnements ionisants - Emballage","Rayonnements ionisants - Transport","Rayonnements ionisants - Supermarché et distribution","Rayonnements ionisants - Consommation","Formation photochimique d'ozone - Agriculture","Formation photochimique d'ozone - Transformation","Formation photochimique d'ozone - Emballage","Formation photochimique d'ozone - Transport","Formation photochimique d'ozone - Supermarché et distribution","Formation photochimique d'ozone - Consommation","Particules fines - Agriculture","Particules fines - Transformation","Particules fines - Emballage","Particules fines - Transport","Particules fines - Supermarché et distribution","Particules fines - Consommation","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Transformation","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Emballage","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Transport","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Consommation","Effets toxicologiques sur la santé humaine   substances cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine   substances cancérogènes - Transformation","Effets toxicologiques sur la santé humaine   substances cancérogènes - Emballage","Effets toxicologiques sur la santé humaine   substances cancérogènes - Transport","Effets toxicologiques sur la santé humaine   substances cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine   substances cancérogènes - Consommation","Acidification terrestre et eaux douces - Agriculture","Acidification terrestre et eaux douces - Transformation","Acidification terrestre et eaux douces - Emballage","Acidification terrestre et eaux douces - Transport","Acidification terrestre et eaux douces - Supermarché et distribution","Acidification terrestre et eaux douces - Consommation","Eutrophisation eaux douces - Agriculture","Eutrophisation eaux douces - Transformation","Eutrophisation eaux douces - Emballage","Eutrophisation eaux douces - Transport","Eutrophisation eaux douces - Supermarché et distribution","Eutrophisation eaux douces - Consommation","Eutrophisation marine  - Agriculture","Eutrophisation marine  - Transformation","Eutrophisation marine  - Emballage","Eutrophisation marine  - Transport","Eutrophisation marine  - Supermarché et distribution","Eutrophisation marine  - Consommation","Eutrophisation terrestre - Agriculture","Eutrophisation terrestre - Transformation","Eutrophisation terrestre - Emballage","Eutrophisation terrestre - Transport","Eutrophisation terrestre - Supermarché et distribution","Eutrophisation terrestre - Consommation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport","Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution","Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation","Utilisation du sol - Agriculture","Utilisation du sol - Transformation","Utilisation du sol - Emballage","Utilisation du sol - Transport","Utilisation du sol - Supermarché et distribution","Utilisation du sol - Consommation","Épuisement des ressources eau - Agriculture","Épuisement des ressources eau - Transformation","Épuisement des ressources eau - Emballage","Épuisement des ressources eau - Transport","Épuisement des ressources eau - Supermarché et distribution","Épuisement des ressources eau - Consommation","Épuisement des ressources énergétiques - Agriculture","Épuisement des ressources énergétiques - Transformation","Épuisement des ressources énergétiques - Emballage","Épuisement des ressources énergétiques - Transport","Épuisement des ressources énergétiques - Supermarché et distribution","Épuisement des ressources énergétiques - Consommation","Épuisement des ressources minéraux - Agriculture","Épuisement des ressources minéraux - Transformation","Épuisement des ressources minéraux - Emballage","Épuisement des ressources minéraux - Transport","Épuisement des ressources minéraux - Supermarché et distribution","Épuisement des ressources minéraux - Consommation","DQR - Global","DQR - P","DQR - TiR","DQR - GR","DQR - TeR"," id"," i"," rand"
"76087","76087","boissons","eaux","Eau minérale Montclar, embouteillée, non gazeuse, ...","Mineral still water (Montclar), bottled, lightly m...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","1xJhfBXTQA4tnoFAsSW8L","316","506265"
"76027","76027","boissons","eaux","Eau minérale Mont-Roucous, embouteillée, très faib...","Mineral water (Mont-Roucous, bottled, very lightly...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","0jp3Xh03WeTiAbUDtfKG8","317","816116"
"76071","76071","boissons","eaux","Eau minérale Néro, embouteillée, non gazeuse, faib...","Mineral still water (Néro), bottled, lightly miner...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","u0tDlhCYhyI CraZuPXT2","318","867623"
"76088","76088","boissons","eaux","Eau minérale Nessel, embouteillée, gazeuse, moyenn...","Mineral sparkling water (Nessel), bottled, average...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","3.01","2.98","2.72","3.05","3.31","3oYGTzAlDW77-t9HGwSHO","319","189785"
"76089","76089","boissons","eaux","Eau minérale Ogeu, embouteillée, gazeuse, faibleme...","Mineral sparkling water (Ogeu), bottled, lightly m...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","3.01","2.98","2.72","3.05","3.31","HI6WhRrwjKfpEzzN1x4PX","320","463803"
"76090","76090","boissons","eaux","Eau minérale Ogeu, embouteillée, non gazeuse, faib...","Mineral still water (Ogeu), bottled, lightly miner...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","lg7JWZjKn3nAbSqkMnlfX","321","440997"
"76029","76029","boissons","eaux","Eau minérale Orée du bois, embouteillée, non gazeu...","Mineral still water (Orée du bois), bottled, avera...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","B5PwSoSTxzw2TPLM77Cai","322","173800"
"76030","76030","boissons","eaux","Eau minérale Orezza, embouteillée, gazeuse, moyenn...","Mineral sparkling water (Orezza), bottled, average...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","3.01","2.98","2.72","3.05","3.31","HG5Wo1PPFFabV4pb7sETG","323","120142"
"76031","76031","boissons","eaux","Eau minérale Parot, embouteillée, gazeuse, moyenne...","Mineral sparkling water (Parot), bottled, averagel...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","3.01","2.98","2.72","3.05","3.31","j7un5DxMLL3RZRD6iHsTm","324","802937"
"76072","76072","boissons","eaux","Eau minérale Penacova, embouteillée, non gazeuse, ...","Mineral still water (Penacova), bottled, very ligh...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","dvR0TLtHNn i7wZaMWZFS","325","65749"
"76060","76060","boissons","eaux","Eau minérale Perrier, embouteillée, gazeuse, faibl...","Mineral sparkling water (Perrier), bottled, lightl...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","3.01","2.98","2.72","3.05","3.31","je8lv3RxeL-sa-NrV P1T","326","16730"
"76032","76032","boissons","eaux","Eau minérale Plancoet, embouteillée, gazeuse ou no...","Mineral still water (Plancoet), bottled, lightly m...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","6jxGT5DTNB9wLzk3dpRdp","327","765594"
"76091","76091","boissons","eaux","Eau minérale Prince Noir, embouteillée, non gazeus...","Mineral still water (Prince Noir), bottled, strong...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","mvr47OlBkweq76pZgns9F","328","17970"
"76033","76033","boissons","eaux","Eau minérale Propiac, embouteillée, non gazeuse, f...","Mineral still water (Propiac), bottled, strongly m...","0.0008431040900000001","0","0.022076217","0.0081402265","0.0044505677000000006","0.00034889557","0.0044520645","0","0.14366176","0.10265719","0.01535022","0.00095338542","2.387371e-10","0","3.2926362e-07","2.4029075e-08","1.6349456e-09","1.0159313e-10","0.0025655697","0","0.024193931","0.0080602879","0.069631555","0.0060391943","9.8053748e-06","0","0.00036954612","0.00025051243","3.6692149e-05","2.7460538e-06","8.563466e-11","0","4.4217306e-09","8.3478274e-09","7.0610344e-10","5.8570181e-11","3.9050408e-11","0","7.4737588e-10","8.9446089e-10","1.9429179e-10","1.544912e-11","1.8587432e-12","0","5.9918412e-11","3.7984637e-11","1.285998e-11","9.7477114e-13","2.4500459e-05","0","0.00054943354","0.00029432681","7.2656824e-05","5.784338e-06","4.7610815e-06","0","4.9555396e-05","6.779431e-06","4.0672293e-06","3.2853153e-07","5.2724498e-06","0","0.00013062205","5.9822994e-05","1.5945637e-05","1.2699343e-06","3.5794678e-05","0","0.0010712121","0.00065213553","0.00012564248","9.89739e-06","0.0158458635","0","0.38201509","0.49402139","0.063628299","0.0036324709","0.018111189","0","0.60033938","1.0946338","0.070657352","0.0058723993","0.047394526","0","0.091235206","0.0051719542","0.028977952","0.0004379439","0.093695661","0","2.7477435","1.5687848","1.5891532","0.1321794","4.3375949e-08","0","8.2813229e-06","3.6700407e-07","4.3926603e-07","3.7626542e-08","2.97","2.81","2.72","3.05","3.31","x goQRRJN6yxUBN2vTjca","329","4736"
